game_id,tool,repairs,mission_failures_damaged
239369991e828def,KNIFE,0,0
239369991e828def,VESSEL,0,0
7f9f8cc8f0b8613c,KNIFE,2,3
7f9f8cc8f0b8613c,VESSEL,1,0
3b94d111156ceef5,KNIFE,0,0
3b94d111156ceef5,VESSEL,0,0
f8c18ab9715975af,KNIFE,0,0
f8c18ab9715975af,VESSEL,0,0
328bf8cc82d66403,KNIFE,1,1
328bf8cc82d66403,VESSEL,1,0
4f6e404b705f8994,KNIFE,0,0
4f6e404b705f8994,VESSEL,1,0
70d93116ff8587f9,KNIFE,0,0
70d93116ff8587f9,VESSEL,1,0
00913b6130e64518,KNIFE,0,0
00913b6130e64518,VESSEL,1,0
633bb8f2a07b4926,KNIFE,0,0
633bb8f2a07b4926,VESSEL,0,0
974249d8e6915088,KNIFE,0,0
974249d8e6915088,VESSEL,1,0
65acd9f7178f30eb,KNIFE,0,0
65acd9f7178f30eb,VESSEL,0,0
80f8ffb2e7dbdbcc,KNIFE,0,0
80f8ffb2e7dbdbcc,VESSEL,0,0
e7c1728f4961148c,KNIFE,0,0
e7c1728f4961148c,VESSEL,0,0
85352d63cf5d9b71,KNIFE,0,0
85352d63cf5d9b71,VESSEL,0,0
39d7aab2bfbf0c4b,KNIFE,0,0
39d7aab2bfbf0c4b,VESSEL,0,0
ee8c4b69b022b9c2,KNIFE,0,0
ee8c4b69b022b9c2,VESSEL,0,0
110d0d4374650508,KNIFE,0,0
110d0d4374650508,VESSEL,1,0
935fecf582863ff6,KNIFE,0,0
935fecf582863ff6,VESSEL,0,0
90d974f2c2feed3c,KNIFE,0,0
90d974f2c2feed3c,VESSEL,0,0
b9c06d0245aec445,KNIFE,1,0
b9c06d0245aec445,VESSEL,0,0
ec18ec48568653cd,KNIFE,0,0
ec18ec48568653cd,VESSEL,0,0
b937d740105b2aef,KNIFE,1,0
b937d740105b2aef,VESSEL,1,0
944aa89138e3fab7,KNIFE,0,0
944aa89138e3fab7,VESSEL,0,0
be217453fc89afd3,KNIFE,0,0
be217453fc89afd3,VESSEL,0,0
67c032b805543f41,KNIFE,0,0
67c032b805543f41,VESSEL,1,1
3fd7a19733f564b0,KNIFE,0,0
3fd7a19733f564b0,VESSEL,0,0
9ed5b5cc40427064,KNIFE,1,0
9ed5b5cc40427064,VESSEL,1,0
0ba9c1b907dfe409,KNIFE,0,0
0ba9c1b907dfe409,VESSEL,1,1
1aa13a40683e3e3e,KNIFE,0,0
1aa13a40683e3e3e,VESSEL,0,0
d123909e7e6b31bc,KNIFE,0,0
d123909e7e6b31bc,VESSEL,0,0
6f0ff870c84184c5,KNIFE,0,0
6f0ff870c84184c5,VESSEL,1,0
20de78707ed48d36,KNIFE,0,0
20de78707ed48d36,VESSEL,0,0
ab9d12f618a98212,KNIFE,0,1
ab9d12f618a98212,VESSEL,1,0
deea05a1fae44443,KNIFE,0,1
deea05a1fae44443,VESSEL,0,1
482b32fce1d0209f,KNIFE,0,0
482b32fce1d0209f,VESSEL,1,0
967e07009b76f5f1,KNIFE,0,0
967e07009b76f5f1,VESSEL,0,1
6b08d2d17f4ebe00,KNIFE,0,0
6b08d2d17f4ebe00,VESSEL,1,0
34aece9de7b18cb1,KNIFE,0,0
34aece9de7b18cb1,VESSEL,0,1
f6fad0d78dcc0f1e,KNIFE,1,0
f6fad0d78dcc0f1e,VESSEL,1,0
d9b51269c3af3166,KNIFE,1,0
d9b51269c3af3166,VESSEL,0,0
d6d312ea52353331,KNIFE,0,0
d6d312ea52353331,VESSEL,1,0
528d018851e66225,KNIFE,1,0
528d018851e66225,VESSEL,1,0
43cdcf5279cc373c,KNIFE,1,1
43cdcf5279cc373c,VESSEL,0,0
70e7a873b1e8125a,KNIFE,0,1
70e7a873b1e8125a,VESSEL,0,0
49f756094c5afbeb,KNIFE,0,0
49f756094c5afbeb,VESSEL,1,0
ca6d0e0cc31b05f7,KNIFE,1,0
ca6d0e0cc31b05f7,VESSEL,0,0
77d98d67dd8377ce,KNIFE,0,0
77d98d67dd8377ce,VESSEL,1,0
4282aa9cfba3f27c,KNIFE,0,0
4282aa9cfba3f27c,VESSEL,2,1
6ca1d0a68568747b,KNIFE,0,0
6ca1d0a68568747b,VESSEL,0,0
37acf2a2283d9f9a,KNIFE,0,0
37acf2a2283d9f9a,VESSEL,0,0
d3411557a17e3b2c,KNIFE,1,3
d3411557a17e3b2c,VESSEL,1,0
2a3c881f904d34cc,KNIFE,0,0
2a3c881f904d34cc,VESSEL,0,0
ac73adcff19c8cfb,KNIFE,0,0
ac73adcff19c8cfb,VESSEL,0,0
b6558c0ceb6b9201,KNIFE,0,0
b6558c0ceb6b9201,VESSEL,0,0
7c27b2e76869f9c7,KNIFE,0,0
7c27b2e76869f9c7,VESSEL,0,0
e512465d109e89b9,KNIFE,1,0
e512465d109e89b9,VESSEL,0,0
928133465f0e8ef3,KNIFE,1,0
928133465f0e8ef3,VESSEL,0,0
34eaed0555fcca8f,KNIFE,1,0
34eaed0555fcca8f,VESSEL,1,0
bfc0ce3788c01c57,KNIFE,0,2
bfc0ce3788c01c57,VESSEL,0,0
0d8581fae1dea3b9,KNIFE,0,0
0d8581fae1dea3b9,VESSEL,0,0
444a2f165d43288d,KNIFE,0,0
444a2f165d43288d,VESSEL,0,0
b456e221442d64b1,KNIFE,0,0
b456e221442d64b1,VESSEL,0,0
937d5659debb67ce,KNIFE,2,1
937d5659debb67ce,VESSEL,1,0
6570fa246e0b399d,KNIFE,1,0
6570fa246e0b399d,VESSEL,2,1
a5ebb71be71bec2b,KNIFE,1,0
a5ebb71be71bec2b,VESSEL,0,0
4692be09b3771531,KNIFE,0,0
4692be09b3771531,VESSEL,0,0
39d1da9d824a01ad,KNIFE,1,0
39d1da9d824a01ad,VESSEL,1,0
72c2f960501140a3,KNIFE,1,0
72c2f960501140a3,VESSEL,0,0
f8bec47c6dfa2dae,KNIFE,0,0
f8bec47c6dfa2dae,VESSEL,0,0
2f737d1dc47a0591,KNIFE,0,0
2f737d1dc47a0591,VESSEL,1,0
743bba096a3d8660,KNIFE,1,0
743bba096a3d8660,VESSEL,0,0
9ef143c815d38fd7,KNIFE,0,0
9ef143c815d38fd7,VESSEL,0,0
0c98483947910a6f,KNIFE,0,0
0c98483947910a6f,VESSEL,0,0
df88dad88c1a75fb,KNIFE,0,0
df88dad88c1a75fb,VESSEL,1,0
4096c20be7948b6c,KNIFE,0,0
4096c20be7948b6c,VESSEL,1,0
c67da0fd4cef3694,KNIFE,0,0
c67da0fd4cef3694,VESSEL,1,0
801c7b33f19f8195,KNIFE,0,0
801c7b33f19f8195,VESSEL,0,0
720bef24cd12b071,KNIFE,0,0
720bef24cd12b071,VESSEL,0,0
68946e15dd6503bc,KNIFE,0,0
68946e15dd6503bc,VESSEL,0,0
6c000ffe61130eda,KNIFE,1,0
6c000ffe61130eda,VESSEL,1,0
e9f7e854074b48c9,KNIFE,2,1
e9f7e854074b48c9,VESSEL,0,0
a85ac46cc5fd8dac,KNIFE,0,0
a85ac46cc5fd8dac,VESSEL,0,0
0237ed450e745838,KNIFE,1,0
0237ed450e745838,VESSEL,0,0
e221c6292f249c28,KNIFE,0,0
e221c6292f249c28,VESSEL,3,1
fd9d351a6738ca7c,KNIFE,1,1
fd9d351a6738ca7c,VESSEL,0,1
52fdd1efbe13e844,KNIFE,0,3
52fdd1efbe13e844,VESSEL,0,0
9c5ae1eda0da42c7,KNIFE,1,0
9c5ae1eda0da42c7,VESSEL,0,0
a869c3c495479b4f,KNIFE,0,0
a869c3c495479b4f,VESSEL,0,0
088751ff6c65276e,KNIFE,0,0
088751ff6c65276e,VESSEL,0,0
553d97261006bff4,KNIFE,2,1
553d97261006bff4,VESSEL,0,0
09db832ecd6c657f,KNIFE,0,0
09db832ecd6c657f,VESSEL,0,0
eb90fa13c0cb03ad,KNIFE,0,0
eb90fa13c0cb03ad,VESSEL,1,0
d0ebddc6c2116112,KNIFE,1,0
d0ebddc6c2116112,VESSEL,0,0
e1e13c3de090e42b,KNIFE,1,0
e1e13c3de090e42b,VESSEL,1,0
c11a4ec154cc9514,KNIFE,1,3
c11a4ec154cc9514,VESSEL,0,0
cfbb0843c54f9881,KNIFE,0,0
cfbb0843c54f9881,VESSEL,0,0
c34aa63bd0a0338b,KNIFE,0,0
c34aa63bd0a0338b,VESSEL,0,0
f0ab98d063060aeb,KNIFE,1,0
f0ab98d063060aeb,VESSEL,0,0
d72427d0bcc65cd9,KNIFE,1,0
d72427d0bcc65cd9,VESSEL,1,1
8dc214d611e062bf,KNIFE,0,0
8dc214d611e062bf,VESSEL,0,2
59753b3a6540cf4e,KNIFE,1,1
59753b3a6540cf4e,VESSEL,1,1
0f048ba3c13b7f72,KNIFE,1,0
0f048ba3c13b7f72,VESSEL,1,0
0a0ec2180a8206b9,KNIFE,0,0
0a0ec2180a8206b9,VESSEL,1,1
1312edbc23bd576f,KNIFE,0,0
1312edbc23bd576f,VESSEL,1,1
798af364ee9ce7f8,KNIFE,1,5
798af364ee9ce7f8,VESSEL,0,0
9a59d86958faa7a4,KNIFE,1,0
9a59d86958faa7a4,VESSEL,1,0
e75faa888a377018,KNIFE,0,0
e75faa888a377018,VESSEL,0,0
0ffaf4479cb1a5bd,KNIFE,0,0
0ffaf4479cb1a5bd,VESSEL,0,0
5e1159c1c7033b71,KNIFE,0,0
5e1159c1c7033b71,VESSEL,0,0
cf77968b57c0671b,KNIFE,0,0
cf77968b57c0671b,VESSEL,0,0
f43d54474b092fc0,KNIFE,0,0
f43d54474b092fc0,VESSEL,0,0
7129afd791998f3c,KNIFE,0,0
7129afd791998f3c,VESSEL,0,0
7dbe45ecaf0900b1,KNIFE,0,0
7dbe45ecaf0900b1,VESSEL,0,0
960a91345cdc120e,KNIFE,0,0
960a91345cdc120e,VESSEL,0,0
c571b638272485d1,KNIFE,0,0
c571b638272485d1,VESSEL,0,0
460c7dc2295aad56,KNIFE,1,1
460c7dc2295aad56,VESSEL,0,0
93e42f18f67a9586,KNIFE,1,0
93e42f18f67a9586,VESSEL,1,0
4aa73d7dba825339,KNIFE,0,0
4aa73d7dba825339,VESSEL,1,0
7c906f94d642f278,KNIFE,0,0
7c906f94d642f278,VESSEL,1,0
f1cc1f554947614e,KNIFE,0,0
f1cc1f554947614e,VESSEL,0,0
762d9841e6f75a1b,KNIFE,0,0
762d9841e6f75a1b,VESSEL,1,0
5adecb1e97cb0530,KNIFE,0,0
5adecb1e97cb0530,VESSEL,0,0
f24831553b819641,KNIFE,0,0
f24831553b819641,VESSEL,0,0
94616a2d32f1b8a3,KNIFE,0,1
94616a2d32f1b8a3,VESSEL,0,0
139c8a95a8f46d3a,KNIFE,0,0
139c8a95a8f46d3a,VESSEL,0,0
2d56e3fd5eaf525d,KNIFE,1,0
2d56e3fd5eaf525d,VESSEL,1,0
3d203f65243af31e,KNIFE,1,0
3d203f65243af31e,VESSEL,0,0
7a01736adaa2d694,KNIFE,0,0
7a01736adaa2d694,VESSEL,0,0
8a3734bfc902af72,KNIFE,1,0
8a3734bfc902af72,VESSEL,1,0
eb93a1f60da6fab1,KNIFE,0,0
eb93a1f60da6fab1,VESSEL,0,0
b4a9d2785456634a,KNIFE,1,1
b4a9d2785456634a,VESSEL,0,0
a32296e32671da08,KNIFE,0,0
a32296e32671da08,VESSEL,0,0
9a6ca81793490880,KNIFE,0,0
9a6ca81793490880,VESSEL,0,0
c82399962690cca8,KNIFE,0,0
c82399962690cca8,VESSEL,1,0
0894bffd5fcad2ed,KNIFE,1,0
0894bffd5fcad2ed,VESSEL,0,0
581ebad88155f699,KNIFE,1,0
581ebad88155f699,VESSEL,0,0
2b9d2abaa3cc4405,KNIFE,0,0
2b9d2abaa3cc4405,VESSEL,0,0
0c4ca9c180f04f0b,KNIFE,1,0
0c4ca9c180f04f0b,VESSEL,1,0
2d99bf3c1adb6b85,KNIFE,0,0
2d99bf3c1adb6b85,VESSEL,0,0
7bc7250b545488e7,KNIFE,2,2
7bc7250b545488e7,VESSEL,0,0
989d365812eee573,KNIFE,1,0
989d365812eee573,VESSEL,0,0
32dd704a082e66d2,KNIFE,0,0
32dd704a082e66d2,VESSEL,0,0
7cf8fcd0d3c99348,KNIFE,0,0
7cf8fcd0d3c99348,VESSEL,0,0
89c71fa6ce680d94,KNIFE,0,0
89c71fa6ce680d94,VESSEL,0,0
a3f8f5bfb599df00,KNIFE,1,0
a3f8f5bfb599df00,VESSEL,1,0
7ae0b771567a3ecd,KNIFE,0,0
7ae0b771567a3ecd,VESSEL,1,0
a62237c77cc46c56,KNIFE,0,0
a62237c77cc46c56,VESSEL,1,0
85c6ca5d89286c4e,KNIFE,1,1
85c6ca5d89286c4e,VESSEL,0,0
0994a6b38d0a6f0c,KNIFE,1,0
0994a6b38d0a6f0c,VESSEL,1,0
c05ef93bc76101c5,KNIFE,0,0
c05ef93bc76101c5,VESSEL,1,0
76f6a76fcc6de6f3,KNIFE,0,0
76f6a76fcc6de6f3,VESSEL,0,0
7d47b6d5dc8771bb,KNIFE,1,0
7d47b6d5dc8771bb,VESSEL,0,0
e17311e23dc8161b,KNIFE,0,0
e17311e23dc8161b,VESSEL,0,0
a09eca92fac7e0f8,KNIFE,0,0
a09eca92fac7e0f8,VESSEL,0,0
163247d40e5bcf28,KNIFE,0,0
163247d40e5bcf28,VESSEL,0,0
91ad79bf7a723ca1,KNIFE,1,0
91ad79bf7a723ca1,VESSEL,0,0
d8e0d58401b276fd,KNIFE,0,1
d8e0d58401b276fd,VESSEL,0,0
979cfb2e8e798958,KNIFE,2,0
979cfb2e8e798958,VESSEL,0,0
f9cb6c9896de4d96,KNIFE,0,0
f9cb6c9896de4d96,VESSEL,1,0
b27d38bec8d90958,KNIFE,0,0
b27d38bec8d90958,VESSEL,0,0
23ce8c3d428d27a0,KNIFE,0,0
23ce8c3d428d27a0,VESSEL,1,2
6a87600143f2893a,KNIFE,0,0
6a87600143f2893a,VESSEL,0,0
2a1b3407676f2053,KNIFE,1,0
2a1b3407676f2053,VESSEL,1,0
6860f354a2780bb3,KNIFE,1,0
6860f354a2780bb3,VESSEL,1,1
608024938c20613e,KNIFE,0,0
608024938c20613e,VESSEL,1,0
a398f04d66f2e4d4,KNIFE,0,0
a398f04d66f2e4d4,VESSEL,0,0
84349accffa6992c,KNIFE,0,0
84349accffa6992c,VESSEL,0,0
1f4fac9e987c1414,KNIFE,0,0
1f4fac9e987c1414,VESSEL,0,0
278e36993b1936a2,KNIFE,0,0
278e36993b1936a2,VESSEL,1,0
64a639685ed4bb21,KNIFE,1,0
64a639685ed4bb21,VESSEL,0,0
ffa3aa321caa098e,KNIFE,0,0
ffa3aa321caa098e,VESSEL,0,0
518bf81520c9741f,KNIFE,1,0
518bf81520c9741f,VESSEL,2,0
c1349874db3e244d,KNIFE,2,1
c1349874db3e244d,VESSEL,1,0
5616c609004d868e,KNIFE,1,0
5616c609004d868e,VESSEL,1,0
a3b7c9ca1b499a66,KNIFE,1,0
a3b7c9ca1b499a66,VESSEL,0,0
9a266c9c15a09aa7,KNIFE,2,0
9a266c9c15a09aa7,VESSEL,1,0
2cc5289e8d2b4631,KNIFE,1,2
2cc5289e8d2b4631,VESSEL,0,0
be3cf7e85fd82832,KNIFE,0,0
be3cf7e85fd82832,VESSEL,0,0
c25af90d0f88b28b,KNIFE,1,0
c25af90d0f88b28b,VESSEL,0,0
97be9c7c17824431,KNIFE,0,0
97be9c7c17824431,VESSEL,1,1
6648685f04a41c5a,KNIFE,2,1
6648685f04a41c5a,VESSEL,0,0
ea9d400b1cb61eb7,KNIFE,0,0
ea9d400b1cb61eb7,VESSEL,1,0
d75be7448dfc880a,KNIFE,0,0
d75be7448dfc880a,VESSEL,1,2
6b493d58f192f96c,KNIFE,2,2
6b493d58f192f96c,VESSEL,0,0
258f7d3fc47fcbfe,KNIFE,1,0
258f7d3fc47fcbfe,VESSEL,1,0
67366dd8eb046a38,KNIFE,2,2
67366dd8eb046a38,VESSEL,0,0
7dd361d0543903e8,KNIFE,0,0
7dd361d0543903e8,VESSEL,0,0
12fd5b2cba3b4b06,KNIFE,1,0
12fd5b2cba3b4b06,VESSEL,1,0
d759b0e40b6e1449,KNIFE,0,0
d759b0e40b6e1449,VESSEL,0,0
1dede005f167fb80,KNIFE,1,0
1dede005f167fb80,VESSEL,0,0
1a583e17addf5cf7,KNIFE,1,0
1a583e17addf5cf7,VESSEL,1,0
fa3590f5a972aa18,KNIFE,0,0
fa3590f5a972aa18,VESSEL,1,0
207187f1c9f16f36,KNIFE,0,0
207187f1c9f16f36,VESSEL,0,0
6d55d018f99672cd,KNIFE,0,0
6d55d018f99672cd,VESSEL,1,0
73a2b97e0d8c6903,KNIFE,1,0
73a2b97e0d8c6903,VESSEL,0,0
a3d02a0ac6cc4d61,KNIFE,0,0
a3d02a0ac6cc4d61,VESSEL,0,0
89c5ee70987c20f9,KNIFE,0,0
89c5ee70987c20f9,VESSEL,0,0
cc7266fde7a07024,KNIFE,1,0
cc7266fde7a07024,VESSEL,0,0
3ea215fb92c66ae7,KNIFE,0,0
3ea215fb92c66ae7,VESSEL,1,0
6ccc3e1d0135ee8d,KNIFE,0,0
6ccc3e1d0135ee8d,VESSEL,0,0
56fa104ccd6f1cc8,KNIFE,1,1
56fa104ccd6f1cc8,VESSEL,0,0
abcbc9bca735ea9a,KNIFE,0,0
abcbc9bca735ea9a,VESSEL,0,0
0b1e661ff2c05ae5,KNIFE,0,0
0b1e661ff2c05ae5,VESSEL,2,0
e72a5af719926887,KNIFE,0,0
e72a5af719926887,VESSEL,1,0
690eb7a4b3c01c2f,KNIFE,0,0
690eb7a4b3c01c2f,VESSEL,1,0
a4087c0d709f897e,KNIFE,1,0
a4087c0d709f897e,VESSEL,0,0
bb50436b38b10a39,KNIFE,0,1
bb50436b38b10a39,VESSEL,0,0
4bb5fb08820695ef,KNIFE,1,2
4bb5fb08820695ef,VESSEL,0,0
bc21f47d8935b3be,KNIFE,0,0
bc21f47d8935b3be,VESSEL,0,3
5409bf82a081a66e,KNIFE,2,0
5409bf82a081a66e,VESSEL,0,0
cf6023dbb5698738,KNIFE,0,0
cf6023dbb5698738,VESSEL,0,0
40601f3be5174238,KNIFE,2,0
40601f3be5174238,VESSEL,0,4
878ed118259c72ab,KNIFE,0,0
878ed118259c72ab,VESSEL,1,0
781bd5d1667f0b6b,KNIFE,0,0
781bd5d1667f0b6b,VESSEL,1,1
dc72135971f1a93e,KNIFE,2,0
dc72135971f1a93e,VESSEL,0,0
1b0f9fe821e17e1d,KNIFE,0,0
1b0f9fe821e17e1d,VESSEL,0,0
912004437fc2b40b,KNIFE,0,0
912004437fc2b40b,VESSEL,0,0
a1d0f3068b3f106b,KNIFE,0,0
a1d0f3068b3f106b,VESSEL,1,0
ff404fe0bc0a1733,KNIFE,1,0
ff404fe0bc0a1733,VESSEL,0,0
a823fa83e85189ff,KNIFE,0,0
a823fa83e85189ff,VESSEL,0,0
bc72afaadafb69a5,KNIFE,1,0
bc72afaadafb69a5,VESSEL,1,0
e5397f479b076551,KNIFE,0,0
e5397f479b076551,VESSEL,2,0
e898cecd624977aa,KNIFE,1,0
e898cecd624977aa,VESSEL,0,0
bd0703288e2748b5,KNIFE,3,1
bd0703288e2748b5,VESSEL,0,0
e0ed9a459e5106b3,KNIFE,0,0
e0ed9a459e5106b3,VESSEL,0,0
87536973360b378e,KNIFE,1,1
87536973360b378e,VESSEL,0,0
00ef53c9d099a5f4,KNIFE,0,0
00ef53c9d099a5f4,VESSEL,0,0
2de2e772bdd5ec5d,KNIFE,1,0
2de2e772bdd5ec5d,VESSEL,1,0
859c1c788b9b54f3,KNIFE,2,0
859c1c788b9b54f3,VESSEL,1,1
8025d24252a3270d,KNIFE,2,1
8025d24252a3270d,VESSEL,0,0
bab3d346c71cfb09,KNIFE,0,1
bab3d346c71cfb09,VESSEL,0,0
e3dd429df3ef5f7a,KNIFE,0,0
e3dd429df3ef5f7a,VESSEL,0,0
fb8818069ed76234,KNIFE,0,0
fb8818069ed76234,VESSEL,0,1
14f262c1c5f88e17,KNIFE,0,0
14f262c1c5f88e17,VESSEL,0,0
0afdc1786de12563,KNIFE,1,3
0afdc1786de12563,VESSEL,0,0
d84b33dbdf000c33,KNIFE,0,0
d84b33dbdf000c33,VESSEL,0,0
f7a7099e91fc8e19,KNIFE,0,0
f7a7099e91fc8e19,VESSEL,0,0
a36c6ec611d0ef4a,KNIFE,0,0
a36c6ec611d0ef4a,VESSEL,0,0
3a93567cea314098,KNIFE,0,0
3a93567cea314098,VESSEL,1,2
dac43c8449db069f,KNIFE,1,3
dac43c8449db069f,VESSEL,0,0
bd37b1bc72096eb1,KNIFE,1,0
bd37b1bc72096eb1,VESSEL,0,0
827e181a7bf6729d,KNIFE,0,0
827e181a7bf6729d,VESSEL,0,0
19f65ff1f5a1605a,KNIFE,0,0
19f65ff1f5a1605a,VESSEL,1,0
662db767f021ad16,KNIFE,0,1
662db767f021ad16,VESSEL,0,0
6e1b0ae9efdc82f2,KNIFE,1,0
6e1b0ae9efdc82f2,VESSEL,0,0
690519068f173570,KNIFE,1,1
690519068f173570,VESSEL,0,0
990bc65a705b3317,KNIFE,0,0
990bc65a705b3317,VESSEL,0,0
4631da8248c8fc02,KNIFE,0,0
4631da8248c8fc02,VESSEL,0,0
ce21bc809fdbb319,KNIFE,0,2
ce21bc809fdbb319,VESSEL,0,0
f3ac71f0eee5ac0e,KNIFE,0,0
f3ac71f0eee5ac0e,VESSEL,2,1
88f92d547a669617,KNIFE,0,0
88f92d547a669617,VESSEL,0,0
8d5668cb75878abe,KNIFE,0,0
8d5668cb75878abe,VESSEL,1,0
443ac173bad75092,KNIFE,1,0
443ac173bad75092,VESSEL,0,2
5ac775c9e6427e0d,KNIFE,0,0
5ac775c9e6427e0d,VESSEL,1,0
1d029937a35ea8a8,KNIFE,0,0
1d029937a35ea8a8,VESSEL,0,0
b80085665296ef56,KNIFE,1,0
b80085665296ef56,VESSEL,0,0
c87c5044d70975a5,KNIFE,0,0
c87c5044d70975a5,VESSEL,0,0
3017fcdae30821fa,KNIFE,1,0
3017fcdae30821fa,VESSEL,1,0
a3845067a2975064,KNIFE,0,0
a3845067a2975064,VESSEL,0,0
7d7badaf734f968d,KNIFE,0,0
7d7badaf734f968d,VESSEL,1,0
15777cb28564b4fd,KNIFE,0,0
15777cb28564b4fd,VESSEL,0,0
db30fdecb6a47923,KNIFE,0,1
db30fdecb6a47923,VESSEL,0,0
df6121ff07436611,KNIFE,0,3
df6121ff07436611,VESSEL,0,0
aebe885c3a96f871,KNIFE,0,0
aebe885c3a96f871,VESSEL,0,0
fa7be70dc63d5f9a,KNIFE,0,0
fa7be70dc63d5f9a,VESSEL,1,0
aa3ed0bf0b55576e,KNIFE,2,0
aa3ed0bf0b55576e,VESSEL,0,0
ed384bcdf567f64e,KNIFE,1,0
ed384bcdf567f64e,VESSEL,1,0
3847a2fe457e39b3,KNIFE,1,0
3847a2fe457e39b3,VESSEL,2,1
58fa67af5df95d47,KNIFE,1,0
58fa67af5df95d47,VESSEL,0,0
f440aeb51515d1f9,KNIFE,0,0
f440aeb51515d1f9,VESSEL,0,0
02682841ff9cb1e7,KNIFE,0,0
02682841ff9cb1e7,VESSEL,1,0
0bd7c392b1f81323,KNIFE,1,1
0bd7c392b1f81323,VESSEL,1,0
67b79382b4f00313,KNIFE,0,0
67b79382b4f00313,VESSEL,1,0
8da0997ced521135,KNIFE,1,0
8da0997ced521135,VESSEL,0,0
26065ab567661004,KNIFE,0,0
26065ab567661004,VESSEL,0,0
d232c2c9f79a0ee3,KNIFE,2,0
d232c2c9f79a0ee3,VESSEL,0,0
f57383049cfa74a9,KNIFE,0,0
f57383049cfa74a9,VESSEL,1,1
1cef539280eb4a4a,KNIFE,1,2
1cef539280eb4a4a,VESSEL,0,0
35982499568b02e3,KNIFE,0,0
35982499568b02e3,VESSEL,0,0
e93d6decd762d8b9,KNIFE,0,0
e93d6decd762d8b9,VESSEL,1,0
f8b39658334995cf,KNIFE,0,0
f8b39658334995cf,VESSEL,1,0
1eec88c84ed40351,KNIFE,1,1
1eec88c84ed40351,VESSEL,0,0
310e700d377325fb,KNIFE,0,0
310e700d377325fb,VESSEL,0,0
8ee974d438f0bdda,KNIFE,0,0
8ee974d438f0bdda,VESSEL,0,0
9d6d95a8dba618c1,KNIFE,0,0
9d6d95a8dba618c1,VESSEL,1,0
507e3aceb2e4c717,KNIFE,2,0
507e3aceb2e4c717,VESSEL,0,0
d6e07360d1004338,KNIFE,0,0
d6e07360d1004338,VESSEL,1,0
f2246514c9a121fc,KNIFE,1,0
f2246514c9a121fc,VESSEL,1,1
ed3e8922ba7c70b0,KNIFE,1,0
ed3e8922ba7c70b0,VESSEL,0,0
d1a1ab3ae4df9de7,KNIFE,0,0
d1a1ab3ae4df9de7,VESSEL,0,3
56ded038be75a367,KNIFE,0,0
56ded038be75a367,VESSEL,1,0
680c44d7028f12a0,KNIFE,1,0
680c44d7028f12a0,VESSEL,0,0
91f9feef2dbaa594,KNIFE,1,0
91f9feef2dbaa594,VESSEL,0,0
9c9faaed58c27851,KNIFE,0,0
9c9faaed58c27851,VESSEL,0,0
ee7ddb31fe44fc8b,KNIFE,0,0
ee7ddb31fe44fc8b,VESSEL,0,0
f28a846242294903,KNIFE,0,0
f28a846242294903,VESSEL,1,0
d98e277da9e3ba24,KNIFE,0,2
d98e277da9e3ba24,VESSEL,0,0
ed84518e427cee7a,KNIFE,1,0
ed84518e427cee7a,VESSEL,0,0
b231f6ca4419a8f0,KNIFE,0,0
b231f6ca4419a8f0,VESSEL,0,0
9b30252e0637c3d9,KNIFE,0,0
9b30252e0637c3d9,VESSEL,1,0
3a164ff679bf4709,KNIFE,1,0
3a164ff679bf4709,VESSEL,0,0
396cd3e481645b4b,KNIFE,1,0
396cd3e481645b4b,VESSEL,0,0
deddc564158bcae8,KNIFE,0,0
deddc564158bcae8,VESSEL,0,0
d5b0301e49749460,KNIFE,0,0
d5b0301e49749460,VESSEL,1,1
97cda72613d15ba3,KNIFE,0,0
97cda72613d15ba3,VESSEL,0,0
c4f31ba02f8570b6,KNIFE,1,0
c4f31ba02f8570b6,VESSEL,0,0
337b069f9f2d7b06,KNIFE,0,0
337b069f9f2d7b06,VESSEL,1,2
e5dc2e6a2fa69f21,KNIFE,1,0
e5dc2e6a2fa69f21,VESSEL,0,0
2b0b318b97c78dc3,KNIFE,1,0
2b0b318b97c78dc3,VESSEL,2,0
6a6e4f8619f99844,KNIFE,1,0
6a6e4f8619f99844,VESSEL,0,0
dabca3e78f43790b,KNIFE,0,0
dabca3e78f43790b,VESSEL,0,0
9ccddfc60f8c3c7d,KNIFE,1,1
9ccddfc60f8c3c7d,VESSEL,0,0
42544c8237087242,KNIFE,0,0
42544c8237087242,VESSEL,0,0
cce6cf79afb86948,KNIFE,0,1
cce6cf79afb86948,VESSEL,1,0
042f3e7fdbb1f801,KNIFE,1,0
042f3e7fdbb1f801,VESSEL,0,0
2dc8d9dd2c5e3907,KNIFE,0,0
2dc8d9dd2c5e3907,VESSEL,1,2
29744a857ca9e664,KNIFE,0,0
29744a857ca9e664,VESSEL,0,5
854b609c3aafae72,KNIFE,0,0
854b609c3aafae72,VESSEL,0,0
716ab7ec0e604f5b,KNIFE,0,0
716ab7ec0e604f5b,VESSEL,1,0
7bfecfc4239a88f9,KNIFE,0,0
7bfecfc4239a88f9,VESSEL,1,0
cf4348a9b8afb54c,KNIFE,0,0
cf4348a9b8afb54c,VESSEL,0,0
254fe71ef2054229,KNIFE,0,0
254fe71ef2054229,VESSEL,0,0
ed50ff5a5b0c9f59,KNIFE,1,0
ed50ff5a5b0c9f59,VESSEL,1,0
be16277446515656,KNIFE,0,0
